Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
Transistor_FET:FDMS86550ET60,FDMS86550ET60,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"32A Id, 60V Vds, N-Channel PowerTrench MOSFET, 1.65mOhm Ron, 154nC Qgmax, -55 to 175 °C, 5x6mm SON8",powertrench MOSFET fairchild,TDSON*,https://www.onsemi.com/pub/Collateral/FDMS86550ET60-D.pdf
Transistor_FET:FDMT800100DC,FDMT800100DC,MyLib_Package_TO_SOT_SMD:PQFN_8x8,"24A Id, 100V Vds, N-Channel Dual Cool PowerTrench MOSFET, 2.95mOhm Ron, 111nC Qgmax, -55 to 150 °C, 8x8mm MLP",dual-cool-powertrench MOSFET fairchild,PQFN*8x8*,https://www.onsemi.com/pub/Collateral/FDMT800100DC-D.pdf
Transistor_FET:FDMT800120DC,FDMT800120DC,MyLib_Package_TO_SOT_SMD:PQFN_8x8,"20A Id, 120V Vds, N-Channel Dual cool 88 PowerTrench MOSFET, 4.2mOhm Ron, 107nC Qgmax, -55 to 150 °C, 8x8mm MLP",dual-cool-powertrench MOSFET fairchild,PQFN*8x8*,https://www.onsemi.com/pub/Collateral/FDMT800120DC-D.pdf
Transistor_FET:FDMT800150DC,FDMT800150DC,MyLib_Package_TO_SOT_SMD:PQFN_8x8,"15A Id, 150V Vds, N-Channel Dual cool PowerTrench MOSFET, 6.5mOhm Ron, 108nC Qgmax, -55 to 150 °C, 8x8mm MLP",dual-cool-powertrench MOSFET fairchild,PQFN*8x8*,https://www.onsemi.com/pub/Collateral/FDMT800150DC-D.pdf
Transistor_FET:FDMT800152DC,FDMT800152DC,MyLib_Package_TO_SOT_SMD:PQFN_8x8,"13A Id, 150V Vds, N-Channel Dual Cool PowerTrench MOSFET, 9.0mOhm Ron, 83nC Qgmax, -55 to 150 °C, 8x8mm MLP",dual-cool-powertrench MOSFET fairchild,PQFN*8x8*,https://www.onsemi.com/pub/Collateral/FDMT800152DC-D.pdf
Transistor_FET:FDMT80060DC,FDMT80060DC,MyLib_Package_TO_SOT_SMD:PQFN_8x8,"43A Id, 60V Vds, PowerTrench N-Channel Power MOSFET, 6.9mOhm Ron, Qg (typ) 7.9nC 8x8mm MLP",PowerTrench Power MOSFET N-MOS,PQFN*8x8*,https://www.onsemi.com/pub/Collateral/FDMT80060DC-D.pdf
Transistor_FET:FDMT80080DC,FDMT80080DC,MyLib_Package_TO_SOT_SMD:PQFN_8x8,"36A Id, 80V Vds, N-Channel Dual Cool PowerTrench MOSFET, 1.35mOhm Ron, 273nC Qgmax, -55 to 150 °C, 8x8mm MLP",dual-cool-powertrench MOSFET fairchild,PQFN*8x8*,https://www.onsemi.com/pub/Collateral/FDMT80080DC-D.pdf
Transistor_FET:FDN340P,FDN340P,MyLib_Package_TO_SOT_SMD:SOT-23,"-2A Id, -20V Vds, P-Channel MOSFET, 70mOhm Ron, SOT-23",P-Channel MOSFET,SOT?23*,https://www.onsemi.com/pub/Collateral/FDN340P-D.PDF
Transistor_FET:FDS2734,FDS2734,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"3.0A Id, 250V Vds, N-Channel MOSFET, 117mOhm Ron, SOIC-8",N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,http://www.onsemi.com/pub/Collateral/FDS2734-D.pdf
Transistor_FET:FDS4559,FDS4559,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"4.5A Id, 60V Vds, Dual N and P Channel MOSFET, 55mOhm Ron, 10V Vgs, SO8L",Dual N-Channel P-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/FDS4559-D.PDF
Transistor_FET:FDS4897AC,FDS4897AC,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"6.1A Id, 40V Vds, Dual N and P Channel MOSFET, 26mOhm Ron, 10V Vgs, SO8L",Dual N-Channel P-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/FDS4897AC-D.pdf
Transistor_FET:FDS4897C,FDS4897C,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"6.2A Id, 40V Vds, Dual N and P Channel MOSFET, 29mOhm Ron, 10V Vgs, SO8L",Dual N-Channel P-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/FDS4897C-D.pdf
Transistor_FET:FDS6630A,FDS6630A,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"6.5A Id, 30V Vds, N-Channel MOSFET, 38mOhm Ron, SOIC-8",N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,http://www.onsemi.com/pub/Collateral/FDS6630A-D.pdf
Transistor_FET:FDS6890A,FDS6890A,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"7.5A Id, 20V Vds, Dual N-Channel MOSFET, 18mOhm Ron, SO-8",Dual N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/FDS6890A-D.PDF
Transistor_FET:FDS6892A,FDS6892A,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"7.5A Id, 20V Vds, Dual N-Channel MOSFET PWM Optimized, 18mOhm Ron, SO-8",Dual N-Channel MOSFET Low Gate Charge,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/FDS6892A-D.pdf
Transistor_FET:FDS6898A,FDS6898A,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"9.4A Id, 20V Vds, Dual N-Channel MOSFET, 14mOhm Ron, SO-8",Dual N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/FDS6898A-D.PDF
Transistor_FET:FDS6930A,FDS6930A,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"5.5A Id, 30V Vds, Dual N-Channel Logic Level MOSFET, 40mOhm Ron, SO-8",Dual N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,http://www.onsemi.com/pub/Collateral/FDS6930A-D.PDF
Transistor_FET:FDS6930B,FDS6930B,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"5.5A Id, 30V Vds, Dual N-Channel Logic Level MOSFET, 38mOhm Ron, SO-8",Dual N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,http://www.onsemi.com/pub/Collateral/FDS6930B-D.PDF
Transistor_FET:FDS8960C,FDS8960C,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"7A Id, 35V Vds, Dual N and P Channel MOSFET, 24mOhm Ron, 10V Vgs, SO8L",Dual N-Channel P-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.mouser.fr/datasheet/2/308/FDS8960C-D-1808807.pdf
Transistor_FET:FDS9435A,FDS9435A,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"-5.3A Id, -30V Vds, P-Channel MOSFET, 50mOhm Ron, SO-8",P-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/FDS9435A-D.PDF
Transistor_FET:FDS9926A,FDS9926A,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"6.5A Id, 20V Vds, Dual N-Channel MOSFET, 30mOhm Ron, SO-8",Dual N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/FDS9926A-D.pdf
Transistor_FET:FDS9934C,FDS9934C,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"6.5A Id, 20V Vds, Dual N and P Channel MOSFET, 30mOhm Ron, 4.5V Vgs, SO8L",Dual N-Channel P-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://www.onsemi.com/pub/Collateral/FDS9934C-D.pdf
Transistor_FET:FQP27P06,FQP27P06,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"-27A Id, -60V Vds, QFET P-Channel MOSFET, TO-220",QFET P-Channel MOSFET,TO?220*,https://www.onsemi.com/pub/Collateral/FQP27P06-D.PDF
Transistor_FET:GS66502B,GS66502B,Transistor_Power:GaN_Systems_GaNPX-3_5x6.6mm_Drain2.93x0.6mm,"Bottom-side cooled 650 V E-mode GaN transistor, 7.5A Id, GaN_PX",gan hemt bottom-side-cooled enhancement-mode,GaN?Systems?GaNPX*5x6.6mm*Drain2.93x0.6mm*,https://gansystems.com/wp-content/uploads/2020/04/GS66502B-DS-Rev-200402.pdf
Transistor_FET:GS66504B,GS66504B,Transistor_Power:GaN_Systems_GaNPX-3_5x6.6mm_Drain3.76x0.6mm,"Bottom-side cooled 650 V E-mode GaN transistor, 15A Id, GaN_PX",gan hemt bottom-side-cooled enhancement-mode,GaN?Systems?GaNPX*5x6.6mm*Drain3.76x0.6mm*,https://gansystems.com/wp-content/uploads/2020/04/GS66504B-DS-Rev-200402.pdf
Transistor_FET:GS66508B,GS66508B,Transistor_Power:GaN_Systems_GaNPX-4_7x8.4mm,"Bottom-side cooled 650 V E-mode GaN transistor, 30A Id, GaN_PX",gan hemt bottom side cooled 650v enhancement mode 30a Id,GaN?Systems?GaNPX*7x8.4mm*,https://gansystems.com/wp-content/uploads/2020/04/GS66508B-DS-Rev-200402.pdf
Transistor_FET:IF3602,IF3602,MyLib_Package_TO_SOT_THT:TO-78-8,"Ultra Low Noise: 0.35 nV/√Hz Typical, Dual Matched N-Channel JFET, TO-78-8",ultra low noise dual matched n-channel jfet,TO?78?8*,https://www.interfet.com/jfet-datasheets/jfet-if3602-interfet.pdf
Transistor_FET:IGLD60R070D1,IGLD60R070D1,MyLib_Package_SON:Infineon_PG-LSON-8-1,"15A Id, 600V Vds, 70mOhm, N-Channel GaN MOSFET, LSON-8",N-Channel GaN MOSFET,Infineon*PG*LSON*1*,https://www.infineon.com/dgdl/Infineon-IGLD60R070D1-DataSheet-v02_00-EN.pdf?fileId=5546d46265f064ff016685f03f056511
Transistor_FET:IGLD60R190D1,IGLD60R190D1,MyLib_Package_SON:Infineon_PG-LSON-8-1,"10A Id, 600V Vds, 190mOhm, N-Channel GaN MOSFET, LSON-8",N-Channel GaN MOSFET,Infineon*PG*LSON*1*,https://www.infineon.com/dgdl/Infineon-IGLD60R190D1-DataSheet-v02_00-EN.pdf?fileId=5546d46269e1c019016a6d78ff5e2aba
Transistor_FET:IGO60R070D1,IGO60R070D1,MyLib_Package_SO:Infineon_PG-DSO-20-85,"31A Id, 600V Vds, 70mOhm, N-Channel GaN MOSFET, PD-DSO-20-85",N-Channel GaN MOSFET,Infineon*PG*DSO*85*,https://www.infineon.com/dgdl/Infineon-IGO60R070D1-DataSheet-v02_01-EN.pdf?fileId=5546d46265f064ff016685f053216514
Transistor_FET:IGOT60R070D1,IGOT60R070D1,MyLib_Package_SO:Infineon_PG-DSO-20-87,"31A Id, 600V Vds, 70mOhm, N-Channel GaN MOSFET, PD-DSO-20-87",N-Channel GaN MOSFET,Infineon*PG*DSO*87*,https://www.infineon.com/dgdl/Infineon-IGOT60R070D1-DataSheet-v02_11-EN.pdf?fileId=5546d46265f064ff016685fa65066523
Transistor_FET:IGT40R070D1_E8220,IGT40R070D1_E8220,MyLib_Package_TO_SOT_SMD:Infineon_PG-HSOF-8-3_ThermalVias,"31A Id, 400V Vds, 70mOhm, N-Channel GaN MOSFET, HSOF-8",N-Channel GaN MOSFET,Infineon*PG*HSOF*3*,https://www.infineon.com/dgdl/Infineon-IGT40R070D1%20E8220-DataSheet-v02_00-EN.pdf?fileId=5546d4626afcd350016b269dd8f34ec4
Transistor_FET:IGT60R070D1,IGT60R070D1,MyLib_Package_TO_SOT_SMD:Infineon_PG-HSOF-8-3_ThermalVias,"31A Id, 600V Vds, 70mOhm, N-Channel GaN MOSFET, HSOF-8",N-Channel GaN MOSFET,Infineon*PG*HSOF*3*,https://www.infineon.com/dgdl/Infineon-IGT60R070D1-DataSheet-v02_01-EN.pdf?fileId=5546d46265f064ff016686028dd56526
Transistor_FET:IGT60R190D1S,IGT60R190D1S,MyLib_Package_TO_SOT_SMD:Infineon_PG-HSOF-8-3_ThermalVias,"12.5A Id, 600V Vds, 190mOhm, N-Channel GaN MOSFET, HSOF-8",N-Channel GaN MOSFET,Infineon*PG*HSOF*3*,https://www.infineon.com/dgdl/Infineon-IGT60R190D1S-DataSheet-v03_01-EN.pdf?fileId=5546d46265f064ff016685fa29796520
Transistor_FET:IPB180N10S4-02,IPB180N10S4-02,MyLib_Package_TO_SOT_SMD:TO-263-6,"180A Id, 100V Vds, OptiMOS-T2 N-Channel Power MOSFET, 2.5mOhm Ron, Qg (typ) 156nC, TO-263-6",OptiMOS-T2 Power MOSFET N-MOS,TO?263?6*,https://www.infineon.com/dgdl/Infineon-IPB180N10S4_02-DS-v01_00-en.pdf?fileId=db3a30433d1d0bbe013d2129cf8a2f88
Transistor_FET:IPD50R380CE,IPD50R380CE,MyLib_Package_TO_SOT_SMD:TO-252-2,"14.1A Id, 500V Vds, CoolMOS N-Channel Power MOSFET, 380mOhm Ron, 24.8nC Qg (typ), TO-252-2",CoolMOS Power MOSFET N-MOS,TO?252*,https://www.infineon.com/dgdl/Infineon-IPD50R380CE-DS-v02_01-en.pdf?fileId=db3a30433ecb86d4013ed0a2ef580f38
Transistor_FET:IPD50R3K0CE,IPD50R3K0CE,MyLib_Package_TO_SOT_SMD:TO-252-2,"1.7A Id, 500V Vds, CoolMOS N-Channel Power MOSFET, 3Ohm Ron, 4.3nC Qg (typ), TO-252-2",CoolMOS Power MOSFET N-MOS,TO?252*,https://www.infineon.com/dgdl/IPx50R3K0CE_2_0.pdf?folderId=db3a3043163797a6011637d4bae7003b&fileId=db3a304339dcf4b10139e7e9ff592ce4
Transistor_FET:IPDD60R050G7,IPDD60R050G7,MyLib_Package_TO_SOT_SMD:Infineon_PG-HDSOP-10-1,"47A Id, 600V Vds, 50mOhm, N-Channel MOSFET, CoolMOS G7, PG-HDSOP-10-1 (DDPAK)",N-Channel MOSFET,Infineon*PG*HDSOP*,https://www.infineon.com/dgdl/Infineon-IPDD60R050G7-DS-v02_00-EN.pdf?fileId=5546d4626102d35a0161707eb2f97810
Transistor_FET:IPDD60R080G7,IPDD60R080G7,MyLib_Package_TO_SOT_SMD:Infineon_PG-HDSOP-10-1,"29A Id, 600V Vds, 80mOhm, N-Channel MOSFET, CoolMOS G7, PG-HDSOP-10-1 (DDPAK)",N-Channel MOSFET,Infineon*PG*HDSOP*,https://www.infineon.com/dgdl/Infineon-IPDD60R080G7-DS-v02_00-EN.pdf?fileId=5546d4626102d35a016170882f757a07
Transistor_FET:IPDD60R102G7,IPDD60R102G7,MyLib_Package_TO_SOT_SMD:Infineon_PG-HDSOP-10-1,"23A Id, 600V Vds, 102mOhm, N-Channel MOSFET, CoolMOS G7, PG-HDSOP-10-1 (DDPAK)",N-Channel MOSFET,Infineon*PG*HDSOP*,https://www.infineon.com/dgdl/Infineon-IPDD60R102G7-DS-v02_00-EN.pdf?fileId=5546d4626102d35a01617087ee7379ed
Transistor_FET:IPDD60R125G7,IPDD60R125G7,MyLib_Package_TO_SOT_SMD:Infineon_PG-HDSOP-10-1,"20A Id, 600V Vds, 125mOhm, N-Channel MOSFET, CoolMOS G7, PG-HDSOP-10-1 (DDPAK)",N-Channel MOSFET,Infineon*PG*HDSOP*,https://www.infineon.com/dgdl/Infineon-IPDD60R125G7-DS-v02_00-EN.pdf?fileId=5546d4626102d35a0161706cba27778f
Transistor_FET:IPDD60R150G7,IPDD60R150G7,MyLib_Package_TO_SOT_SMD:Infineon_PG-HDSOP-10-1,"16A Id, 600V Vds, 150mOhm, N-Channel MOSFET, CoolMOS G7, PG-HDSOP-10-1 (DDPAK)",N-Channel MOSFET,Infineon*PG*HDSOP*,https://www.infineon.com/dgdl/Infineon-IPDD60R150G7-DS-v02_00-EN.pdf?fileId=5546d4626102d35a016170806aa57863
Transistor_FET:IPDD60R190G7,IPDD60R190G7,MyLib_Package_TO_SOT_SMD:Infineon_PG-HDSOP-10-1,"13A Id, 600V Vds, 190mOhm, N-Channel MOSFET, CoolMOS G7, PG-HDSOP-10-1 (DDPAK)",N-Channel MOSFET,Infineon*PG*HDSOP*,https://www.infineon.com/dgdl/Infineon-IPDD60R190G7-DS-v02_00-EN.pdf?fileId=5546d4626102d35a01617087dc0f79ea
Transistor_FET:IPP060N06N,IPP060N06N,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"45A Id, 60V Vds, Single N-Channel Power MOSFET, 6mOhm Ron, TO-220",N-Channel Power MOSFET Infineon,TO?220*,https://www.infineon.com/dgdl/Infineon-IPP060N06N-DS-v02_02-en.pdf?fileId=db3a30433727a44301372c06d9d7498a
Transistor_FET:IPT012N08N5,IPT012N08N5,MyLib_Package_TO_SOT_SMD:Infineon_PG-HSOF-8-1,"300A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 1.2mOhm Ron, Qg (typ) 178.0nC, PG-HSOF-8",OptiMOS Power MOSFET N-MOS,Infineon*PG*HSOF*,http://www.infineon.com/dgdl/Infineon-IPT012N08N5-DS-v02_01-EN.pdf?fileId=5546d4624a75e5f1014aca59127a1eb9
Transistor_FET:IPT015N10N5,IPT015N10N5,MyLib_Package_TO_SOT_SMD:Infineon_PG-HSOF-8-1,"300A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 1.5mOhm Ron, Qg (typ) 169.0nC, PG-HSOF-8",OptiMOS Power MOSFET N-MOS,Infineon*PG*HSOF*,http://www.infineon.com/dgdl/Infineon-IPT015N10N5-DS-v02_01-EN.pdf?fileId=5546d4624a75e5f1014ac94680661aff
Transistor_FET:IPT020N10N3,IPT020N10N3,MyLib_Package_TO_SOT_SMD:Infineon_PG-HSOF-8-1,"300A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 2.0mOhm Ron, Qg (typ) 156.0nC, PG-HSOF-8",OptiMOS Power MOSFET N-MOS,Infineon*PG*HSOF*,http://www.infineon.com/dgdl/Infineon-IPT020N10N3-DS-v02_00-en.pdf?fileId=db3a30433e9d5d11013e9e58035b0158
Transistor_FET:IPT60R055CM8,IPT60R055CM8,MyLib_Package_TO_SOT_SMD:Infineon_PG-HSOF-8-2,"48A Id, 650V Vds, 55mOhm, N-Channel MOSFET, CoolMOS CM8, PG-HDSOP-8-2",N-Channel MOSFET,Infineon*PG*HSOF*,https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipt60r055cm8-datasheet-en.pdf
Transistor_FET:IRF3205,IRF3205,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"110A Id, 55V Vds, Single N-Channel HEXFET Power MOSFET, 8mOhm Ron, TO-220AB",Single N-Channel HEXFET Power MOSFET,TO?220*,http://www.irf.com/product-info/datasheets/data/irf3205.pdf
Transistor_FET:IRF40DM229,IRF40DM229,MyLib_Package_DirectFET:DirectFET_MF,"159A Id, 40V Vds, 1.85mOhm Rds, N-Channel MOSFET, DirectFET MF",N-Channel MOSFET,DirectFET*MF*,https://www.infineon.com/dgdl/Infineon-IRF40DM229-DS-v02_00-EN.pdf?fileId=5546d462557e6e890155a15c899160ea
Transistor_FET:IRF4905,IRF4905,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"-74A Id, -55V Vds, Single P-Channel HEXFET Power MOSFET, 20mOhm Ron, TO-220AB",Single P-Channel HEXFET Power MOSFET,TO?220*,http://www.infineon.com/dgdl/irf4905.pdf?fileId=5546d462533600a4015355e32165197c
Transistor_FET:IRF540N,IRF540N,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"33A Id, 100V Vds, HEXFET N-Channel MOSFET, TO-220",HEXFET N-Channel MOSFET,TO?220*,http://www.irf.com/product-info/datasheets/data/irf540n.pdf
Transistor_FET:IRF60DM206,IRF60DM206,MyLib_Package_DirectFET:DirectFET_ME,"130A Id, 60V Vds, 2.9mOhm Rds, N-Channel MOSFET, DirectFET ME",N-Channel MOSFET,DirectFET*ME*,https://www.infineon.com/dgdl/irf60dm206.pdf?fileId=5546d462533600a4015355e433aa19ca
Transistor_FET:IRF6613,IRF6613,MyLib_Package_DirectFET:DirectFET_MT,"150A Id, 40V Vds, 3.4mOhm Rds, N-Channel MOSFET, DirectFET MT",N-Channel MOSFET,DirectFET*MT*,https://www.infineon.com/dgdl/irf6613pbf.pdf?fileId=5546d462533600a4015355e82b9b1a0d
Transistor_FET:IRF6614,IRF6614,MyLib_Package_DirectFET:DirectFET_ST,"12.7A Id, 40V Vds, 8.3mOhm Rds, N-Channel MOSFET, DirectFET ST",N-Channel MOSFET,DirectFET*ST*,https://www.infineon.com/dgdl/irf6614pbf.pdf?fileId=5546d462533600a4015355e8346c1a0f
Transistor_FET:IRF6616,IRF6616,MyLib_Package_DirectFET:DirectFET_MX,"19A Id, 40V Vds, 5mOhm Rds, N-Channel MOSFET, DirectFET MX",N-Channel MOSFET,DirectFET*MX*,https://www.infineon.com/dgdl/irf6616pbf.pdf?fileId=5546d462533600a4015355e843461a13
Transistor_FET:IRF6617,IRF6617,MyLib_Package_DirectFET:DirectFET_ST,"55A Id, 30V Vds, 8.1mOhm Rds, N-Channel MOSFET, DirectFET ST",N-Channel MOSFET,DirectFET*ST*,https://www.infineon.com/dgdl/irf6617pbf.pdf?fileId=5546d462533600a4015355e853f21a17
Transistor_FET:IRF6618,IRF6618,MyLib_Package_DirectFET:DirectFET_MT,"170A Id, 30V Vds, 2.2mOhm Rds, N-Channel MOSFET, DirectFET MT",N-Channel MOSFET,DirectFET*MT*,https://www.infineon.com/dgdl/irf6618pbf.pdf?fileId=5546d462533600a4015355e862c21a1b
Transistor_FET:IRF6620,IRF6620,MyLib_Package_DirectFET:DirectFET_MX,"150A Id, 20V Vds, 2.7mOhm Rds, N-Channel MOSFET, DirectFET MX",N-Channel MOSFET,DirectFET*MX*,https://www.infineon.com/dgdl/irf6620pbf.pdf?fileId=5546d462533600a4015355e8831d1a23
Transistor_FET:IRF6621,IRF6621,MyLib_Package_DirectFET:DirectFET_SQ,"12A Id, 30V Vds, 9.1mOhm Rds, N-Channel MOSFET, DirectFET SQ",N-Channel MOSFET,DirectFET*SQ*,https://www.infineon.com/dgdl/irf6621pbf.pdf?fileId=5546d462533600a4015355e8923b1a27
Transistor_FET:IRF6622,IRF6622,MyLib_Package_DirectFET:DirectFET_SQ,"15A Id, 25V Vds, 6.3mOhm Rds, N-Channel MOSFET, DirectFET SQ",N-Channel MOSFET,DirectFET*SQ*,https://www.infineon.com/dgdl/irf6622pbf.pdf?fileId=5546d462533600a4015355e89a3a1a29
Transistor_FET:IRF6623,IRF6623,MyLib_Package_DirectFET:DirectFET_ST,"55A Id, 20V Vds, 5.7mOhm Rds, N-Channel MOSFET, DirectFET ST",N-Channel MOSFET,DirectFET*ST*,https://www.infineon.com/dgdl/irf6623pbf.pdf?fileId=5546d462533600a4015355e8aa811a2d
Transistor_FET:IRF6628,IRF6628,MyLib_Package_DirectFET:DirectFET_MX,"27A Id, 25V Vds, 2.5mOhm Rds, N-Channel MOSFET, DirectFET MX",N-Channel MOSFET,DirectFET*MX*,https://www.infineon.com/dgdl/irf6628pbf.pdf?fileId=5546d462533600a4015355e8c0d71a33
Transistor_FET:IRF6631,IRF6631,MyLib_Package_DirectFET:DirectFET_SQ,"13A Id, 30V Vds, 7.8mOhm Rds, N-Channel MOSFET, DirectFET SQ",N-Channel MOSFET,DirectFET*SQ*,https://www.infineon.com/dgdl/irf6631pbf.pdf?fileId=5546d462533600a4015355e8d0561a37
Transistor_FET:IRF6635,IRF6635,MyLib_Package_DirectFET:DirectFET_MX,"32A Id, 30V Vds, 1.8mOhm Rds, N-Channel MOSFET, DirectFET MX",N-Channel MOSFET,DirectFET*MX*,https://www.infineon.com/dgdl/irf6635pbf.pdf?fileId=5546d462533600a4015355e8e7ab1a3d
Transistor_FET:IRF6636,IRF6636,MyLib_Package_DirectFET:DirectFET_ST,"18A Id, 20V Vds, 4.5mOhm Rds, N-Channel MOSFET, DirectFET ST",N-Channel MOSFET,DirectFET*ST*,https://www.infineon.com/dgdl/irf6636pbf.pdf?fileId=5546d462533600a4015355e8f7b31a41
Transistor_FET:IRF6637,IRF6637,MyLib_Package_DirectFET:DirectFET_MP,"14A Id, 30V Vds, 7.7mOhm Rds, N-Channel MOSFET, DirectFET MP",N-Channel MOSFET,DirectFET*MP*,https://www.infineon.com/dgdl/irf6637pbf.pdf?fileId=5546d462533600a4015355ec1fab1a45
Transistor_FET:IRF6641,IRF6641,MyLib_Package_DirectFET:DirectFET_MZ,"26A Id, 200V Vds, 59.9mOhm Rds, N-Channel MOSFET, DirectFET MZ",N-Channel MOSFET,DirectFET*MZ*,https://www.infineon.com/dgdl/irf6641pbf.pdf?fileId=5546d462533600a4015355ec30311a49
Transistor_FET:IRF6643,IRF6643,MyLib_Package_DirectFET:DirectFET_MZ,"35A Id, 150V Vds, 34.5mOhm Rds, N-Channel MOSFET, DirectFET MZ",N-Channel MOSFET,DirectFET*MZ*,https://www.infineon.com/dgdl/irf6643pbf.pdf?fileId=5546d462533600a4015355ec388f1a4b
Transistor_FET:IRF6644,IRF6644,MyLib_Package_DirectFET:DirectFET_MN,"57A Id, 100V Vds, 13mOhm Rds, N-Channel MOSFET, DirectFET MN",N-Channel MOSFET,DirectFET*MN*,https://www.infineon.com/dgdl/Infineon-IRF6644-DS-v01_01-EN.pdf?fileId=5546d462533600a4015355ec47ac1a4f
Transistor_FET:IRF6646,IRF6646,MyLib_Package_DirectFET:DirectFET_MN,"12A Id, 80V Vds, 9.5mOhm Rds, N-Channel MOSFET, DirectFET MN",N-Channel MOSFET,DirectFET*MN*,https://www.infineon.com/dgdl/irf6646pbf.pdf?fileId=5546d462533600a4015355ec5f071a55
Transistor_FET:IRF6648,IRF6648,MyLib_Package_DirectFET:DirectFET_MN,"86A Id, 60V Vds, 7mOhm Rds, N-Channel MOSFET, DirectFET MN",N-Channel MOSFET,DirectFET*MN*,https://www.infineon.com/dgdl/Infineon-IRF6648-DS-v01_02-EN.pdf?fileId=5546d462533600a4015355ec6e561a59
Transistor_FET:IRF6655,IRF6655,MyLib_Package_DirectFET:DirectFET_SH,"4.2A Id, 100V Vds, 62mOhm Rds, N-Channel MOSFET, DirectFET SH",N-Channel MOSFET,DirectFET*SH*,https://www.infineon.com/dgdl/irf6655pbf.pdf?fileId=5546d462533600a4015355ec76961a5b
Transistor_FET:IRF6662,IRF6662,MyLib_Package_DirectFET:DirectFET_MN,"8.3A Id, 100V Vds, 22mOhm Rds, N-Channel MOSFET, DirectFET MN",N-Channel MOSFET,DirectFET*MN*,https://www.infineon.com/dgdl/irf6662pbf.pdf?fileId=5546d462533600a4015355ec7edc1a5d
Transistor_FET:IRF6665,IRF6665,MyLib_Package_DirectFET:DirectFET_SH,"19A Id, 100V Vds, 62mOhm Rds, N-Channel MOSFET, DirectFET SH",N-Channel MOSFET,DirectFET*SH*,https://www.infineon.com/dgdl/irf6665pbf.pdf?fileId=5546d462533600a4015355ec8dcb1a62
Transistor_FET:IRF6668,IRF6668,MyLib_Package_DirectFET:DirectFET_MN,"55A Id, 80V Vds, 15mOhm Rds, N-Channel MOSFET, DirectFET MN",N-Channel MOSFET,DirectFET*MN*,https://www.infineon.com/dgdl/irf6668pbf.pdf?fileId=5546d462533600a4015355ec96b91a64
Transistor_FET:IRF6674,IRF6674,MyLib_Package_DirectFET:DirectFET_MZ,"13.4A Id, 60V Vds, 11mOhm Rds, N-Channel MOSFET, DirectFET MZ",N-Channel MOSFET,DirectFET*MZ*,https://www.infineon.com/dgdl/irf6674pbf.pdf?fileId=5546d462533600a4015355ec9f0d1a66
